Date de la commande,Numéro de la commande,Groupe de comptes,Numéro de commande,Quantité de la commande,Devise,Sous-total de la commande,Traitement et expédition de la commande,Promotion sur la commande,Taxe sur la commande,Total net de la commande,État de la commande,Approbateur,État de réception de la commande,Quantité de commandes reçues,Utilisateur du compte,E-mail de l'utilisateur du compte,Pays/Région du numéro de TVA de l'utilisateur du compte,Numéro d'enregistrement à la TVA de l'utilisateur du compte,Date d'expédition,État de l'expédition,Statut de livraison,Date de livraison prévue,Numéro de suivi du transporteur,Quantité expédiée,Adresse d'expédition,Sous-total de l'expédition,Traitement et envoi de l'expédition,Promotion sur l'expédition,Taxe d'expédition,Total net de l'expédition,Pays/Région d'expédition,Sous-total de l'expédition,Nom du transporteur,Numéro de la facture de TVA,Emballage cadeau de l'expédition,Catégorie de produit interne à Amazon,ASIN,Titre,UNSPSC,Segment,FAMILLE,CLASSE,PRODUIT,Code de la marque,Marque,Fabricant,Numéro de stock national,Numéro de modèle de l’article,Référence,État du produit,Conformité de l'entreprise,PPU répertorié,PPU d'achat,Quantité d'articles,Sous-total de l'article,Traitement et expédition de l'article,Promotion sur l'article,Taxe sur l'article,Total net de l'article,Numéro de la ligne de commande,Programme de remise,Remise sur le prix appliquée (€ de réduction),Remise sur le prix appliquée (% de réduction),Taux de TVA sur le sous-total de l'article,Emballage cadeau de l'article,Sous-total de l'article,Statut de réception ,Quantité reçue,Date de réception,Nom du destinataire,E-mail du destinataire,Code GL,Service,Centre de coût,Code du projet,Emplacement,Champ personnalisé 1,Nom du vendeur,Identifiants du vendeur,Pays d'enregistrement à la TVA du vendeur,Numéro d'enregistrement à la TVA du vendeur
28/02/2023,408-7419808-5959511,M.S. Garuda Technologies Ltd.,CA-10011984,1,EUR,"11,66","0,00","0,00","0,00","11,66",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,01/03/2023,Expédié,Livré,01/03/2023,="51140539478793500",1,"(CA-10011984-2)YASSINE GHANIMI, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","11,66","0,00","","0,00","11,66",FR,"11,66",Colis Privé,INV-FR-163679751-2023-3950,,Wireless,B07HSS4KYJ,Spigen Rugged Armor Coque Compatible avec Apple Watch Série 8 7 45mm et Série 6 5 SE 4 44mm - Noir,="43210000","Composants, fournitures et équipements informatiques et de communication",Accessoires et équipement informatiques,Accessoires et équipement informatiques,Accessoires et équipement informatiques,SPJQX,Spigen,Spigen,,062CS24469,="8809613760354",Neuf,Restreint,"11,66","11,66",1,"11,66","0,00","","0,00","11,66",="29604",,,,0%,"","11,66",,,N/A,,,,,,,,,"Spigen Korea Co.,Ltd.",,FR,FR58820202786
28/02/2023,408-5374287-9426747,M.S. Garuda Technologies Ltd.,CA-10011984,1,EUR,"14,99","0,00","0,00","0,00","14,99",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,01/03/2023,Expédié,Livré,01/03/2023,="51140539507693500",1,"(CA-10011984-1)YASSINE GHANIMI, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","14,99","0,00","","0,00","14,99",FR,"14,99",Colis Privé,INV-FR-163679751-2023-3949,,CE,B01DOQ5QMS,Spigen S370 Compatible avec Apple Watch Station pour toutes les séries et téléphones,="43191600","Composants, fournitures et équipements informatiques et de communication",Appareils et accessoires de communication,Accessoires et pièces détachées pour appareils de communication personnels,Accessoires et pièces détachées pour appareils de communication personnels,,Spigen,Spigen,,000ST20295,000ST20295,Neuf,Restreint,"14,99","14,99",1,"14,99","0,00","","0,00","14,99",="29603",,,,0%,"","14,99",,,N/A,,,,,,,,,"Spigen Korea Co.,Ltd.",,FR,FR58820202786
28/02/2023,405-3268332-1346705,Domotus Sarl,CA-10011983-2,1,EUR,"257,50","0,00","-35,00","0,00","222,50",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,28/02/2023,Expédié,Livré,01/03/2023,FR2115199494,1,"CA-10011983-2 Domotus Sarl, 7 Rue du Meunier, GL-NET GARUDA, Roissy en France, 95700, FR","257,50","0,00","-35,00","0,00","222,50",FR,"222,50",Amazon Logistics,INV-FR-1542990715-2023-20,,Personal Computer,B09NLMFQGN,"CZUR Shine Ultra Pro 24MP Scanner de Livres, Scanner de Documents avec Numériser des Textes Jusqu'au Format A3 dans Les Bureaux et la Maison, Haute R",="43211700","Composants, fournitures et équipements informatiques et de communication",Accessoires et équipement informatiques,Dispositifs d’entrée de données,Dispositifs d’entrée de données,,CZUR,CZUR,,,="1",Neuf,Restreint,"329,00","257,50",1,"257,50","0,00","-35,00","0,00","222,50",,Prix selon la quantité,"71,50",21.73%,0%,"","222,50",,,N/A,,,,,,,,,dalianchuangjiangkejiyouxianzerengongsi,,FR,FR70901014266
28/02/2023,405-9514157-0459527,Domotus Sarl,CA-10011983-1,1,EUR,"37,49","0,00","-1,87","0,00","35,62",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,01/03/2023,Expédié,Livré,03/03/2023,FR2115464591,1,"CA-10011983-1 Domotus Sarl, 7 Rue du Meunier, GL-NET GARUDA, Roissy en France, 95700, FR","37,49","0,00","-1,87","0,00","35,62",,"35,62",Amazon Logistics,FR34D3RABEI,,CE,B0BDM95S61,"Vogel's TVM 3405SP Support Mural Plat OLED TV pour TV 32-77"", Max. 50 kg, VESA 400x200, LG OLED, Compatibilité Universelle, Distance du Mur Seulement",="45111802","Équipements et fournitures pour l'impression, la photographie et l'audiovisuel",Equipements pour composition et présentation audio-visuelle,"Appareils de présentation audio, audio et vidéo combinées, matériel et commandes",Supports de téléviseur,VOGF1,Vogel's,Vogels,,,,Neuf,,"41,66","37,49",1,"37,49","0,00","-1,87","0,00","35,62",,,,,0%,"","35,62",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
28/02/2023,405-4704751-3617946,Smart Skills Engineering End Consulting,CA-10011939-1,10,EUR,"791,60","0,00","0,00","0,00","791,60",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,28/02/2023,Expédié,Livré,01/03/2023,FR2115040162,10,"CA-10011939-1 Smart Skills Engineering, 7 Rue du Meunier, GL-NET GARUDA, Roissy en France, 95700, FR","791,60","0,00","","0,00","791,60",,"791,60",Amazon Logistics,FR3RAVABEY,,Amazon Ereaders,B09SWRYPB2,"Nouveau Kindle (modèle 2022) | Le Kindle le plus léger et compact à ce jour | Écran haute résolution 6"" 300 ppp et deux fois plus de stockage | A",="43211500","Composants, fournitures et équipements informatiques et de communication",Accessoires et équipement informatiques,Ordinateurs,Ordinateurs,AMC94,Amazon,Amazon,,C2V2L3,53-030431,Neuf,,"375,00","79,16",10,"791,60","0,00","","0,00","791,60",,,,,0%,"","791,60",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
28/02/2023,408-7223360-8092337,M.S. Garuda Technologies Ltd.,CA-10011959,1,EUR,"19,50","0,00","0,00","0,00","19,50",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,01/03/2023,Expédié,Livré,10/03/2023,LE795812301DE,1,"(CA-10011959-1)Abdelhamid EL MIR, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","19,50","0,00","","0,00","19,50",,"19,50",DHL,INV-DE-139010931-2023-5658,,Pet Products,B01LCA2ZCM,Dennerle Lily Pipe pour filtre extérieur Scapers Flow Hang-On - Pièce de rechange,="10110000","Fournitures, accessoires et matériel pour plantes et animaux vivants",Produits pour animaux domestiques,Produits pour animaux domestiques,Produits pour animaux domestiques,,Dennerle,Dennerle GmbH,,="5793",="5793",Neuf,Restreint,"19,50","19,50",1,"19,50","0,00","","0,00","19,50",="29551",,,,0%,"","19,50",,,N/A,,,,,,,,,aquaristic.net,,DE,DE129060727
28/02/2023,405-9030832-2594708,Purchasing,CA-10011982-1,1,EUR,"198,44","0,00","0,00","0,00","198,44",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,28/02/2023,Expédié,Sans objet,07/03/2023,8G48574893284,1,"CA-10011982-1 Med Bouazzaoui, 7 Rue du Meunier, GL-NET GARUDA, Roissy en France, 95700, FR","198,44","0,00","","0,00","198,44",ES,"198,44",La Poste,ES3MG61AEUI,,Home,B08TRNBGNJ,KRATKI Cheminée d'angle Delta | Cheminée Bio 900 x 280 mm | Cheminée Murale avec vitrage 4 mm | Idéal pour Les intérieurs Ouverts et Modernes | C,="40102100","Équipements, composants et systèmes de conditionnement et de distribution de fluides et de gaz","Chauffage, ventilation et circulation d'air",Cheminées et accessoires,Cheminées et accessoires,KRBAK,KRATKI,KRATKI,,DELTA/P/900/TUV/PRZESZKLENIE,DELTA/P/900/TUV/PRZESZKLENIE,D'occasion - Bon,Restreint,"198,44","198,44",1,"198,44","0,00","","0,00","198,44",,,,,0%,"","198,44",,,N/A,,,,,,,,,Amazon EU S.a.r.L.,,ES,ESW0184081H
28/02/2023,405-1110193-9977158,OSTUDIO SARL AU,CA-10011980-1,1,EUR,"67,40","0,00","0,00","0,00","67,40",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,28/02/2023,Expédié,Livré,01/03/2023,FR2115155338,1,"CA-10011980-1 OSTUDIO SARL AU, 7 Rue du Meunier, GL-NET GARUDA, Roissy en France, 95700, FR","67,40","0,00","","0,00","67,40",,"67,40",Amazon Logistics,FR34BZQABEI,,Home Improvement,B01N7AE32J,"Contrôleur Bosch Smart Home, hub pour la commande du système Bosch Smart Home",="46000000","Équipements et fournitures pour la défense, l'application de la loi, la sécurité et la protection","Équipements et fournitures pour la défense, l'application de la loi, la sécurité et la protection","Équipements et fournitures pour la défense, l'application de la loi, la sécurité et la protection","Équipements et fournitures pour la défense, l'application de la loi, la sécurité et la protection",BOV9H,Bosch Smart Home,Bosch Smart Home,,BSHC-1,="8750000001",Neuf,,"83,99","67,40",1,"67,40","0,00","","0,00","67,40",,,,,0%,"","67,40",,,N/A,,,,,,,CA-10011980-1,,Amazon Business EU SARL,,FR,FR78843272238
28/02/2023,408-9911939-1505929,M.S. Garuda Technologies Ltd.,CA-10011978,2,EUR,"158,00","0,00","0,00","0,00","158,00",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,28/02/2023,Expédié,Livré,02/03/2023,6G57944712964,2,"(CA-10011978-2)Mehdi Jabrane, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","158,00","0,00","","0,00","158,00",DE,"158,00",La Poste,,,CE,B0B61G8XNS,"Ledger Nano S Plus (Bleu Abyssal) - Le Wallet Physique pour protéger Vos cryptos, NFT et Tokens",="43211503","Composants, fournitures et équipements informatiques et de communication",Accessoires et équipement informatiques,Ordinateurs,Ordinateurs bloc-notes,,Ledger,Ledger,,lnsp-enfr-5015-blue,lnsp-enfr-5015-blue,Neuf,Restreint,"79,00","79,00",2,"158,00","0,00","","0,00","158,00",="29595",,,,0%,"","158,00",,,N/A,,,,,,,,,Ledger,,,
28/02/2023,408-9309358-9898757,M.S. Garuda Technologies Ltd.,CA-10011978,1,EUR,"13,10","0,00","0,00","0,00","13,10",Fermé,,,,Clickapporter,purchasing@clickapporter.com,,,28/02/2023,Expédié,Livré,01/03/2023,6G58070600224,1,"(CA-10011978-1)Mehdi Jabrane, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","13,10","0,00","","0,00","13,10",FR,"13,10",La Poste,,,Wireless,B095K14PGM,"Miracase [New Upgraded Support Telephone Voiture, Universel Porte Telephone Voiture Grille Aeration Compatible avec iPhone14/ 13/12/ 11/6/ Pro/Pro Max",="43191601","Composants, fournitures et équipements informatiques et de communication",Appareils et accessoires de communication,Accessoires et pièces détachées pour appareils de communication personnels,Coques pour téléphone mobile,,Miracase,Miracase,,Miracase support telephone voiture,Upgrade Support telephone voiture,Neuf,Restreint,"23,99","13,10",1,"13,10","0,00","","0,00","13,10",="29594",,,,0%,"","13,10",,,N/A,,,,,,,,,Butterfly Sale Kft.,,,
27/02/2023,408-4793062-6521945,M.S. Garuda Technologies Ltd.,GT-10011976,1,EUR,"38,13","4,25","0,00","0,00","42,38",En attente,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,28/02/2023,Expédié,Sans objet,13/03/2023,,1,"(GT-10011976-1)Kamil Sahel, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","38,13","4,25","","0,00","42,38",,"42,38",Royal Mail,INV-GB-125225681-2023-40,,Music,B075B6S1GD,Flower Boy,="55111512",Produits publiés,Matériel de référence électronique,Publications et musique électroniques,Musique sur cassette ou CD,BMGB3,Columbia,Columbia,,EVP-889854690519,EVP-889854690519,Neuf,Restreint,"22,49","38,13",1,"38,13","4,25","","0,00","42,38",="29592",,,,0%,"","42,38",,,N/A,,,,,,,,,Vinyl Tap Limited,,GB,GB525690534
26/02/2023,408-7332250-1447506,M.S. Garuda Technologies Ltd.,GT-10011971,1,EUR,"29,99","0,00","0,00","0,00","29,99",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,26/02/2023,Expédié,Livré,27/02/2023,="534000021218843577",1,"(GT-10011971-2)Patrick Whybrew, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","29,99","0,00","","0,00","29,99",,"29,99",PAACK,FR3Q4FABEY,,VDO Devices,B07WGJ9JGP,"Nouveau Ring Chime, Blanc",="46171610","Équipements et fournitures pour la défense, l'application de la loi, la sécurité et la protection","Sécurité, surveillance et détection",Équipements de surveillance et de détection,Caméras de sécurité,RINJF,Ring,Ring,,53-023201,53-023201,Neuf,,"29,99","29,99",1,"29,99","0,00","","0,00","29,99",="29575",,,,0%,"","29,99",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
26/02/2023,408-9875131-4732321,M.S. Garuda Technologies Ltd.,GT-10011971,1,EUR,"24,99","0,00","0,00","0,00","24,99",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,27/02/2023,Expédié,Livré,27/02/2023,="534000021218848369",1,"(GT-10011971-1)Patrick Whybrew, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","24,99","0,00","","0,00","24,99",,"24,99",PAACK,FR3Q4FABEY,,VDO Devices,B07CW6ZR3Q,Ring Batterie rechargeable amovible,="26111700",Machines et accessoires pour la production et la distribution d'électricité,"Batteries, générateurs et transmission cinétique",Batteries et accessoires ,Batteries et accessoires ,RINJF,Ring,Ring,,8AB1S7-0EU0,53-021475,Neuf,,"24,99","24,99",1,"24,99","0,00","","0,00","24,99",="29574",,,,0%,"","24,99",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
25/02/2023,408-0488900-3322751,M.S. Garuda Technologies Ltd.,CA-10011969,1,EUR,"58,32","0,00","0,00","0,00","58,32",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,27/02/2023,Expédié,Livré,27/02/2023,="534000021218840024",1,"(CA-10011969-2)Omar Ameur, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","58,32","0,00","","0,00","58,32",,"58,32",PAACK,FR3Q6CABEY,,Amazon SMP,B08XW4FDJV,Fire TV Stick 4K avec télécommande vocale Alexa (dotée de boutons de contrôle de la TV),="52161500","Mobilier, équipements domestiques, appareils ménager et électronique",Équipements électroniques grand public,Équipements audiovisuels,Équipements audiovisuels,AMC94,Amazon,Amazon,,E9L29Y,53-026995,Neuf,,"58,33","58,32",1,"58,32","0,00","","0,00","58,32",="29567",,,,0%,"","58,32",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
25/02/2023,408-4501900-5905939,M.S. Garuda Technologies Ltd.,CA-10011969,1,EUR,"16,66","0,00","0,00","0,00","16,66",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,26/02/2023,Expédié,Livré,27/02/2023,="534000021218834950",1,"(CA-10011969-1)Omar Ameur, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","16,66","0,00","","0,00","16,66",,"16,66",PAACK,FR3Q6CABEY,,Digital Device Accessory,B078KSHVCS,"Mission Cables MC45 Câble d'alimentation USB pour Amazon Fire TV, Noir",="26111704",Machines et accessoires pour la production et la distribution d'électricité,"Batteries, générateurs et transmission cinétique",Batteries et accessoires ,Chargeurs de batteries,Y5W5O,Mission Cables,Mission Cables,,MC45,MC45,Neuf,,"16,66","16,66",1,"16,66","0,00","","0,00","16,66",="29566",,,,0%,"","16,66",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
25/02/2023,408-5946976-1151557,M.S. Garuda Technologies Ltd.,CA-10011969,1,EUR,"199,99","0,00","0,00","0,00","199,99",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,27/02/2023,Expédié,Livré,27/02/2023,="534000021218840583",1,"(CA-10011969-3)Omar Ameur, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","199,99","0,00","","0,00","199,99",,"199,99",PAACK,FR3Q6CABEY,,Amazon Home,B07NQDHC7S,"Echo Studio | Notre enceinte connectée aux meilleures performances audio, avec Dolby Atmos et Alexa | Anthracite",="52161512","Mobilier, équipements domestiques, appareils ménager et électronique",Équipements électroniques grand public,Équipements audiovisuels,Haut-parleurs,AMC94,Amazon,Amazon,,O2T2V3,53-021329,Neuf,,"199,99","199,99",1,"199,99","0,00","","0,00","199,99",="29568",,,,0%,"","199,99",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
25/02/2023,171-0674951-6505108,Purchasing,CA-10011906-1,1,EUR,"47,55","1,00","0,00","0,00","48,55",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,27/02/2023,Expédié,Livré,06/03/2023,="13389300956386",1,"IMX France, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/Clickapporter), Pantin, 93500, FR","47,55","1,00","","0,00","48,55",,"48,55",DPD,,,Shoes,B01HQAMF04,"Crocs Crocband Sabots Mixte Pepper, 45/46 EU",="53111800","Habillement, bagages et produits d'hygiène personnelle",Chaussures,Sandales,Sandales,CRPMR,Crocs,Croc's,,="11016",="11016",Neuf,Restreint,"37,49","47,55",1,"47,55","1,00","","0,00","48,55",,,,,0%,"","48,55",,,N/A,,,,,,,,,Butyjana Sp. z o.o.,,,
25/02/2023,408-8562173-1847565,M.S. Garuda Technologies Ltd.,CA-10011967,1,EUR,"18,96","0,00","0,00","0,00","18,96",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,25/02/2023,Expédié,Livré,27/02/2023,KM996014128JB,1,"(CA-10011967-1)Mounia Laghrissi, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","18,96","0,00","","0,00","18,96",,"18,96",Chronopost,FR3PTUABEY,,Book,="2752401639",Le Prophète Bien-Aime,="55101500",Produits publiés,Imprimés,Publications imprimées,Publications imprimées,XP025,ALBOURAQ,Maison Ennour,,,,Neuf,,"18,96","18,96",1,"18,96","0,00","","0,00","18,96",="29563",,,,0%,"","18,96",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
24/02/2023,408-9536230-7867531,M.S. Garuda Technologies Ltd.,CA-10011964,1,EUR,"41,66","0,00","0,00","0,00","41,66",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,25/02/2023,Expédié,Livré,28/02/2023,6G58274040789,1,"(CA-10011964-1)Amine Hjiej, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","41,66","0,00","","0,00","41,66",,"41,66",La Poste,FR3PPYABEY,,Music,B0851LS6V2,The Best Of Bond... James Bond,="55111512",Produits publiés,Matériel de référence électronique,Publications et musique électroniques,Musique sur cassette ou CD,UNCC3,CAPITOL,Capitol,,,,Neuf,,"35,29","41,66",1,"41,66","0,00","","0,00","41,66",="29559",,,,0%,"","41,66",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
24/02/2023,405-4168579-2737902,Novemtech,CA-10011962-2,16,EUR,"1123,52","0,00","0,00","0,00","1123,52",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,26/02/2023,Expédié,Livré,27/02/2023,FR2113526931,16,"CA-10011962-2 Novemtech, 7 Rue du Meunier, GL-NET GARUDA, Roissy en France, 95700, FR","1123,52","0,00","","0,00","1123,52",,"1123,52",Amazon Logistics,FR3Q62ABEY,,CE,B08V9BSMVL,Jabra Evolve2 30 Casque Stéréo Anti-Bruit Certifié Microsoft Teams avec Technologie D'appel à 2 Microphones - Câble USB-A - Noir,="43191609","Composants, fournitures et équipements informatiques et de communication",Appareils et accessoires de communication,Accessoires et pièces détachées pour appareils de communication personnels,Casques téléphoniques,JABB3,Jabra,Jabra B2B,,23089-999-979,23089-999-979,Neuf,,"97,90","70,22",16,"1123,52","0,00","","0,00","1123,52",,,,,0%,"","1123,52",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
24/02/2023,405-0624406-1198737,Novemtech,CA-10011962-1,1,EUR,"77,06","0,00","0,00","0,00","77,06",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,26/02/2023,Expédié,Livré,27/02/2023,FR2113648528,1,"CA-10011962-1 Novemtech, 7 Rue du Meunier, GL-NET GARUDA, Roissy en France, 95700, FR","77,06","0,00","","0,00","77,06",,"77,06",Amazon Logistics,FR3Q68ABEY,,CE,B08V9CB1G2,Jabra Evolve2 30 Casque Stéréo Anti-Bruit Certifié Unified Communications (UC) avec Technologie D'appel à 2 Microphones - Câble USB-C - Noir,="43191609","Composants, fournitures et équipements informatiques et de communication",Appareils et accessoires de communication,Accessoires et pièces détachées pour appareils de communication personnels,Casques téléphoniques,JABB3,Jabra,Jabra,,23089-989-879,23089-989-879,Neuf,,"97,90","77,06",1,"77,06","0,00","","0,00","77,06",,,,,0%,"","77,06",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
24/02/2023,405-9506996-3517139,Purchasing,CA-10011779-1,1,EUR,"129,00","20,00","0,00","0,00","149,00",En attente,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,28/02/2023,Expédié,Sans objet,02/03/2023,="425015130",1,"CA-10011779-1 Adriano Pinca, 7 Rue du Meunier, GL-NET GARUDA, Roissy en France, 95700, FR","129,00","20,00","","0,00","149,00",,"149,00",TNTIT,,,CE,B084WBQ548,Décodeur Digiquest CLASSIC Q30,="52000000","Mobilier, équipements domestiques, appareils ménager et électronique","Mobilier, équipements domestiques, appareils ménager et électronique","Mobilier, équipements domestiques, appareils ménager et électronique","Mobilier, équipements domestiques, appareils ménager et électronique",,DIGIQUEST,,,RICD1211,RICD1211,Neuf,Restreint,"129,00","129,00",1,"129,00","20,00","","0,00","149,00",,,,,0%,"","149,00",,,N/A,,,,,,,,,DIGIQUEST SOLUTIONS,,,
24/02/2023,408-7069708-4763536,M.S. Garuda Technologies Ltd.,CA-10011960,1,EUR,"27,50","0,00","0,00","0,00","27,50",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,25/02/2023,Expédié,Livré,01/03/2023,6G58274056759,1,"(CA-10011960-1)Amine Hjiej, 110 B Avenue du Général Leclerc, Quai niv 1 Bat 7 IMX France (Colisexpat/CLICKAPPORTER), PANTIN, 93500, FR","27,50","0,00","","0,00","27,50",,"27,50",La Poste,FR3PUNABEY,,Music,B07G1VZ21M,LP-LADY GAGA/BRADLEY COOPER-A STAR IS BORN OST -L,="55111512",Produits publiés,Matériel de référence électronique,Publications et musique électroniques,Musique sur cassette ou CD,UNCC3,Virgin,Universal Music,,B0028726-01,B0028726-01,Neuf,,"25,00","27,50",1,"27,50","0,00","","0,00","27,50",="29552",,,,0%,"","27,50",,,N/A,,,,,,,,,Amazon Business EU SARL,,FR,FR78843272238
24/02/2023,408-0519933-4165103,Webapporter,CA-10011957-1,2,EUR,"41,72","5,98","0,00","0,00","47,70",Fermé,,,,Clickapporter,purchasing@clickapporter.com,FR,FR23841720931,24/02/2023,Expédié,Livré,07/03/2023,="48631644431",2,"(CA-10011957-1)Purchasing Clickapporter, 7 Rue du Meunier, GL-NET Garuda, Roissy en France, 95700, FR","41,72","5,98","","0,00","47,70",,"47,70",GLS,INV-ES-141804661-2023-111,,Kitchen,B014STPCR4,40g de Granules de Kéfir de Lait + Instructions + Recettes + Aide et conseils en français - KEFIRALIA®,="50000000","Aliments, boissons et tabacs","Aliments, boissons et tabacs","Aliments, boissons et tabacs","Aliments, boissons et tabacs",,KEFIRALIA,KEFIRALIA,,,,Neuf,Restreint,"20,86","20,86",2,"41,72","5,98","","0,00","47,70",="29548",,,,0%,"","47,70",,,N/A,,,,,,,,,Burumart Commerce SL,,ES,ESB75070599
24/02/2023,408-8971975-8158726,Webapporter,CA-10011957-2,1,EUR,"32,95","5,99","0,00","0,00","38,94",En attente,,,,Clickapporter,purchasing@clickapporter.com,,,27/02/2023,Expédié,Sans objet,02/03/2023,6C13811407241,1,"(CA-10011957-2)Purchasing Clickapporter, 7 Rue du Meunier, GL-NET Garuda, Roissy en France, 95700, FR","32,95","5,99","","0,00","38,94",,"38,94",La Poste,,,Kitchen,B078K8SSY3,"Yaourtière électrique 1,6 L / 1,8 L pour diverses spécialités [Rosenstein & Söhne]",="52140000","Mobilier, équipements domestiques, appareils ménager et électronique",Mobilier et appareils électroménagers domestiques,Mobilier et appareils électroménagers domestiques,Mobilier et appareils électroménagers domestiques,,Rosenstein & Sxf6hne,Rosenstein & Sxf6hne,,,NX9439-944,Neuf,Restreint,"62,90","32,95",1,"32,95","5,99","","0,00","38,94",="29549",,,,0%,"","38,94",,,N/A,,,,,,,,,PEARL DIFFUSION,,,
